name,city,country,country_code,iata,icao,x,y,elevation,apid,timezone,dst,tz_id,type,source,ap_uid,ap_name
Shannon Airport,Shannon,Ireland,,SNN,EINN,-8.92482,52.702,46,603,0,E,Europe/Dublin,airport,OurAirports,,"Shannon Airport (SNN), Ireland"
Shanshan Airport,Shanshan,China,,SXJ,ZWSS,90.24749755859375,42.91170120239258,0,12055,,,,airport,OurAirports,,"Shanshan Airport (SXJ), China"
Shaoyang Wugang Airport,Shaoyang,China,,WGN,ZGSY,110.642,26.802,1444,13229,8,N,,airport,OurAirports,user,"Shaoyang Wugang Airport (WGN), China"
Sharana Airstrip,Sharona,Afghanistan,,OAS,OASA,68.838517,33.12575,7340,8146,4.5,N,Asia/Kabul,airport,OurAirports,user,"Sharona-Sharana Airstrip (OAS), Afghanistan"
Sharjah International Airport,Sharjah,United Arab Emirates,,SHJ,OMSJ,55.5172004699707,25.32859992980957,111,2191,4,U,Asia/Dubai,airport,OurAirports,,"Sharjah Internation. (SHJ), United Arab Emirates"
Shark Bay Airport,Shark Bay,Australia,,MJK,YSHK,113.577003479,-25.8938999176,111,6326,8,O,Australia/Perth,airport,OurAirports,user,"Shark Bay Airport (MJK), Australia"
Shark El Oweinat International Airport,Sharq Al-Owainat,Egypt,,GSQ,HEOW,28.71660041809082,22.5856990814209,859,7414,2,U,Africa/Cairo,airport,OurAirports,user,"Sharq Al-Owainat-Shark El Oweinat. (GSQ), Egypt"
Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,,SSH,HESH,34.3950004578,27.9773006439,143,4057,2,N,Africa/Cairo,airport,OurAirports,user,"Sharm El Sheikh International Airp. (SSH), Egypt"
Sharurah Airport,Sharurah,Saudi Arabia,,SHW,OESH,47.12139892578125,17.466899871826172,2363,2086,3,U,Asia/Riyadh,airport,OurAirports,,"Sharurah Airport (SHW), Saudi Arabia"
Shaw Air Force Base,Sumter,United States,,SSC,KSSC,-80.47059631,33.97269821,241,3733,-5,A,America/New_York,airport,OurAirports,,"Sumter-Shaw Air Force Base (SSC), United States"
Shaxian Airport,Sanming,China,,SQJ,ZSSM,117.8336,26.4263,830,11714,8,N,,airport,OurAirports,user,"Sanming-Shaxian Airport (SQJ), China"
Sheboygan County Memorial Airport,Sheboygan,United States,,SBM,KSBM,-87.85140228,43.76959991,755,9126,-6,A,America/Chicago,airport,OurAirports,user,"Sheboygan County Memorial. (SBM), United States"
Sheikh ul Alam Airport,Srinagar,India,,SXR,VISR,74.77420043945312,33.987098693847656,5429,3112,5.5,N,Asia/Calcutta,airport,OurAirports,,"Srinagar-Sheikh ul Alam Airport (SXR), India"
Sheldon Point Airport,Nunam Iqua,United States,,SXP,,-164.847778,62.520556,12,7200,-9,A,America/Anchorage,airport,User,user,"Nunam Iqua-Sheldon Point A. (SXP), United States"
Shenandoah Valley Regional Airport,Weyers Cave,United States,,SHD,KSHD,-78.8964004517,38.2638015747,1201,7062,-5,A,America/New_York,airport,OurAirports,user,"Weyers Cave-Shenandoah Val. (SHD), United States"
Shennongjia Hongping Airport,Shennongjia,China,,HPG,ZHSN,110.34,31.626,8365,10939,8,N,,airport,OurAirports,user,"Shennongjia Hongping Airport (HPG), China"
Shenzhen Bao'an International Airport,Shenzhen,China,,SZX,ZGSZ,113.81099700927734,22.639299392700195,13,3374,8,U,Asia/Shanghai,airport,OurAirports,,"Shenzhen Bao'an International Airp. (SZX), China"
Sheppard Air Force Base-Wichita Falls Municipal Airport,Wichita Falls,United States,,SPS,KSPS,-98.491898,33.9888,1019,3680,-6,A,America/Chicago,airport,OurAirports,,"Wichita Falls-Sheppard Air. (SPS), United States"
Shepparton Airport,Shepparton,Australia,,SHT,YSHT,145.39300537109375,-36.42890167236328,374,8994,10,O,Australia/Hobart,airport,OurAirports,user,"Shepparton Airport (SHT), Australia"
Sherbro International Airport,Bonthe,Sierra Leone,,BTE,GFBN,-12.518899917602539,7.5324201583862305,14,5662,0,N,Africa/Freetown,airport,OurAirports,user,"Bonthe-Sherbro Internationa. (BTE), Sierra Leone"
Sherbrooke Airport,Sherbrooke,Canada,,YSC,CYSC,-71.69139862060547,45.4385986328125,792,134,-5,A,America/Toronto,airport,OurAirports,,"Sherbrooke Airport (YSC), Canada"
Sheremetyevo International Airport,Moscow,Russia,,SVO,UUEE,37.4146,55.972599,622,2985,3,N,Europe/Moscow,airport,OurAirports,,"Moscow-Sheremetyevo International. (SVO), Russia"
Sheridan County Airport,Sheridan,United States,,SHR,KSHR,-106.9800033569336,44.76919937133789,4021,5769,-7,A,America/Denver,airport,OurAirports,user,"Sheridan County Airport (SHR), United States"
Sherman Army Air Field,Fort Leavenworth,United States,,FLV,KFLV,-94.9147033691,39.3683013916,772,3800,-6,A,America/Chicago,airport,OurAirports,,"Fort Leavenworth-Sherman A. (FLV), United States"
Shigatse Air Base,Shigatse,China,,RKZ,ZURK,89.311401,29.3519,3782,8442,8,N,Asia/Shanghai,airport,OurAirports,user,"Shigatse Air Base (RKZ), China"
Shihezi Huayuan Airport,Shihezi,China,,SHF,ZWHZ,85.891111,44.241667,2000,13475,8,N,,,,user,"Shihezi Huayuan Airport (SHF), China"
Shijiazhuang Daguocun International Airport,Shijiazhuang,China,,SJW,ZBSJ,114.6969985961914,38.28070068359375,233,6347,8,U,Asia/Shanghai,airport,OurAirports,user,"Shijiazhuang Daguocun Internationa. (SJW), China"
Shilavo Airport,Shilavo,Ethiopia,,HIL,,44.7667,6.08333,1296,5600,3,U,Africa/Addis_Ababa,airport,User,user,"Shilavo Airport (HIL), Ethiopia"
Shillong Airport,Shillong,India,,SHL,VEBI,91.97869873046875,25.70359992980957,2910,6172,5.5,N,Asia/Calcutta,airport,OurAirports,user,"Shillong Airport (SHL), India"
Shimla Airport,Shimla,India,,SLV,VISM,77.068001,31.0818,5072,6762,5.5,N,Asia/Calcutta,airport,OurAirports,user,"Shimla Airport (SLV), India"
Shimojishima Airport,Shimojishima,Japan,,SHI,RORS,125.144996643,24.8267002106,54,2392,9,U,Asia/Tokyo,airport,OurAirports,,"Shimojishima Airport (SHI), Japan"
Shindand Airport,Shindand,Afghanistan,,OAH,OASD,62.2610015869,33.3913002014,3773,2054,4.5,U,Asia/Kabul,airport,OurAirports,,"Shindand Airport (OAH), Afghanistan"
Shinyanga Airport,Shinyanga,Tanzania,,SHY,HTSY,33.5035,-3.6093,3800,5707,3,U,Africa/Dar_es_Salaam,airport,OurAirports,user,"Shinyanga Airport (SHY), Tanzania"
Shiprock Airstrip,Shiprock,United States,,5V5,,-108.7009692,36.6976908,5270,13148,-6,A,,,,user,"Shiprock Airstrip (5V5), United States"
Shiraz Shahid Dastghaib International Airport,Shiraz,Iran,,SYZ,OISS,52.58980178833008,29.539199829101562,4920,2157,3.5,E,Asia/Tehran,airport,OurAirports,,"Shiraz Shahid Dastghaib Internation. (SYZ), Iran"
Shirdi Airport,Shirdi,India,,SAG,VASD,74.378889,19.688611,1926,13513,5.5,N,,airport,OurAirports,user,"Shirdi Airport (SAG), India"
Shire Inda Selassie Airport,Shire Indasilase,Ethiopia,,SHC,,38.2725,14.0781,6207,5601,3,U,Africa/Addis_Ababa,airport,User,user,"Shire Indasilase-Shire Inda Sel. (SHC), Ethiopia"
Shishmaref Airport,Shishmaref,United States,,SHH,PASH,-166.089112,66.249604,12,6723,-9,A,America/Anchorage,airport,OurAirports,user,"Shishmaref Airport (SHH), United States"
Shively Field,SARATOGA,United States,,SAA,KSAA,-106.823997,41.444901,7012,7653,-7,A,America/Denver,airport,OurAirports,user,"SARATOGA-Shively Field (SAA), United States"
Shiyan Wudangshan Airport,Shiyan,China,,WDS,ZHSY,110.907778,32.591667,0,12048,,,,airport,OurAirports,,"Shiyan Wudangshan Airport (WDS), China"
Shoestring Aviation Airfield,Stewartstown,United States,,0P2,,-76.6471914,39.7948244,1000,6884,-5,U,America/New_York,unknown,User,user,"Stewartstown-Shoestring Av. (0P2), United States"
Shonai Airport,Shonai,Japan,,SYO,RJSY,139.787002563,38.81219863889999,86,6001,9,U,Asia/Tokyo,airport,OurAirports,user,"Shonai Airport (SYO), Japan"
Shoreham Airport,Shoreham By Sea,United Kingdom,,ESH,EGKA,-0.297222,50.835602,7,500,0,E,Europe/London,airport,OurAirports,,"Shoreham By Sea-Shoreham. (ESH), United Kingdom"
Show Low Regional Airport,Show Low,United States,,SOW,KSOW,-110.005996704,34.265499115,6415,7078,-7,A,America/Phoenix,airport,OurAirports,user,"Show Low Regional Airport (SOW), United States"
Shreveport Downtown Airport,Shreveport,United States,,DTN,KDTN,-93.7450027466,32.5401992798,179,9782,-6,A,America/Chicago,airport,OurAirports,user,"Shreveport Downtown Airport (DTN), United States"
Shreveport Regional Airport,Shreveport,United States,,SHV,KSHV,-93.8256,32.446602,258,3609,-6,A,America/Chicago,airport,OurAirports,,"Shreveport Regional Airport (SHV), United States"
Shubuling Airport,Linyi,China,,LYI,ZSLY,118.41200256347656,35.04610061645508,0,6385,8,U,Asia/Shanghai,airport,OurAirports,user,"Linyi-Shubuling Airport (LYI), China"
Shumba Airport,Jaén,Peru,,JAE,SPJE,-78.774002,-5.59248,2477,11946,,,,airport,OurAirports,,"Jaén-Shumba Airport (JAE), Peru"
Shun Tak Heliport,Hong Kong,Hong Kong,,HHP,VHST,114.152153015,22.2893714905,107,4390,8,N,Asia/Hong_Kong,airport,OurAirports,user,"Hong Kong-Shun Tak Heliport (HHP), Hong Kong"
Shungnak Airport,Shungnak,United States,,SHG,PAGH,-157.16200256348,66.88809967041,197,7117,-9,A,America/Anchorage,airport,OurAirports,user,"Shungnak Airport (SHG), United States"
Shuswap Regional Airport,Salmon Arm,Canada,,YSN,CZAM,-119.228996,50.682802,1751,11774,,,,airport,OurAirports,,"Salmon Arm-Shuswap Regional Airpo. (YSN), Canada"
Shute Harbour Airport,Shute Harbour,Australia,,JHQ,YSHR,148.755556,-20.277221,12,8984,10,O,Australia/Brisbane,airport,OurAirports,user,"Shute Harbour Airport (JHQ), Australia"
Shymkent Airport,Chimkent,Kazakhstan,,CIT,UAII,69.47889709472656,42.364200592041016,1385,2914,6,U,Asia/Qyzylorda,airport,OurAirports,,"Chimkent-Shymkent Airport (CIT), Kazakhstan"
Sialkot Airport,Sialkot,Pakistan,,SKT,OPST,74.3638916016,32.5355567932,837,6776,5,N,Asia/Karachi,airport,OurAirports,user,"Sialkot Airport (SKT), Pakistan"
Siargao Airport,Siargao,Philippines,,IAO,RPNS,126.014,9.8591,10,6974,8,N,Asia/Manila,airport,OurAirports,user,"Siargao Airport (IAO), Philippines"
Šiauliai International Airport,Siauliai,Lithuania,,SQQ,EYSA,23.395000457763672,55.89390182495117,443,3954,2,E,Europe/Vilnius,airport,OurAirports,,"Siauliai-Šiauliai Internation. (SQQ), Lithuania"
Sibiu International Airport,Sibiu,Romania,,SBZ,LRSB,24.091299057006836,45.78559875488281,1496,1658,2,E,Europe/Bucharest,airport,OurAirports,,"Sibiu International Airport (SBZ), Romania"
Sibu Airport,Sibu,Malaysia,,SBW,WBGS,111.98500061035156,2.2616000175476074,122,3267,8,N,Asia/Kuala_Lumpur,airport,OurAirports,,"Sibu Airport (SBW), Malaysia"
Sibulan Airport,Dumaguete,Philippines,,DGT,RPVD,123.300003052,9.3337097168,15,2425,8,N,Asia/Manila,airport,OurAirports,,"Dumaguete-Sibulan Airport (DGT), Philippines"
Sidi Bel Abbes Airport,Sidi Bel Abbes,Algeria,,BFW,DAOS,-0.593275010586,35.1717987061,1614,232,1,N,Africa/Algiers,airport,OurAirports,,"Sidi Bel Abbes Airport (BFW), Algeria"
Sidney - Richland Regional Airport,Sidney,United States,,SDY,KSDY,-104.193001,47.706902,1985,7065,-7,A,America/Denver,airport,OurAirports,user,"Sidney - Richland Regional. (SDY), United States"
Sidney Municipal-Lloyd W Carr Field,Sidney,United States,,SNY,KSNY,-102.9850006,41.10129929,4313,8815,-7,A,America/Denver,airport,OurAirports,user,"Sidney Municipal-Lloyd W C. (SNY), United States"
Siegburg Bonn Bahnhof,Siegburg,Germany,,ZPY,,7.2028,50.7937,193,11426,1,E,,station,User,user,"Siegburg Bonn Bahnhof (ZPY), Germany"
Siegerland Airport,Siegerland,Germany,,SGE,EDGS,8.082969665527344,50.707698822021484,1966,361,1,E,Europe/Berlin,airport,OurAirports,,"Siegerland Airport (SGE), Germany"
Siem Reap International Airport,Siem-reap,Cambodia,,REP,VDSR,103.81300354,13.410699844400002,60,3035,7,U,Asia/Phnom_Penh,airport,OurAirports,,"Siem Reap International Airport (REP), Cambodia"
Siena-Ampugnano Airport,Siena,Italy,,SAY,LIQS,11.255,43.256302,634,1552,1,E,Europe/Rome,airport,OurAirports,,"Siena-Ampugnano Airport (SAY), Italy"
Sierra Blanca Regional Airport,Ruidoso,United States,,RUI,KSRR,-105.53500366211,33.462799072266,6814,7077,-7,A,America/Denver,airport,OurAirports,user,"Ruidoso-Sierra Blanca Regi. (RUI), United States"
Sierra Grande Airport,Sierra Grande,Argentina,,SGV,SAVS,-65.33940124509999,-41.5917015076,688,7229,-3,N,America/Argentina/Salta,airport,OurAirports,user,"Sierra Grande Airport (SGV), Argentina"
Sierra Maestra Airport,Manzanillo,Cuba,,MZO,MUMZ,-77.08920288085938,20.28809928894043,112,1913,-5,U,America/Havana,airport,OurAirports,,"Manzanillo-Sierra Maestra Airport (MZO), Cuba"
Sierra Vista Municipal Libby Army Air Field,Fort Huachuca,United States,,FHU,KFHU,-110.34400177001953,31.588499069213867,4719,3601,-7,A,America/Phoenix,airport,OurAirports,,"Fort Huachuca-Sierra Vista. (FHU), United States"
Sigiriya Air Force Base,Sigiriya,Sri Lanka,,GIU,VCCS,80.7285003662,7.956669807430001,630,9229,5.5,N,Asia/Colombo,airport,OurAirports,user,"Sigiriya Air Force Base (GIU), Sri Lanka"
Siglufjörður Airport,Siglufjordur,Iceland,,SIJ,BISI,-18.9167,66.133301,10,19,0,N,Atlantic/Reykjavik,airport,OurAirports,,"Siglufjordur-Siglufjörður Airp. (SIJ), Iceland"
Sigonella Navy Air Base,Sigonella,Italy,,NSY,LICZ,14.9224,37.401699,79,1516,1,E,Europe/Rome,airport,OurAirports,,"Sigonella Navy Air Base (NSY), Italy"
Siguanea Airport,Siguanea,Cuba,,SZJ,MUSN,-82.9551010131836,21.642499923706055,39,1920,-5,U,America/Havana,airport,OurAirports,,"Siguanea Airport (SZJ), Cuba"
Siguiri Airport,Siguiri,Guinea,,GII,GUSI,-9.1669998168945,11.432999610901,1296,13214,0,N,,airport,OurAirports,user,"Siguiri Airport (GII), Guinea"
Sihanoukville International Airport,Sihanoukville,Cambodia,,KOS,VDSV,103.637001038,10.57970047,33,4093,7,N,Asia/Phnom_Penh,airport,OurAirports,user,"Sihanoukville International Air. (KOS), Cambodia"
Siheung airport,Siheung,South Korea,,SNG,SHNG,126.79603,37.410825,30,11696,9,U,,airport,User,user,"Siheung airport (SNG), South Korea"
Siirt Airport,Siirt,Turkey,,SXZ,LTCL,41.84040069580078,37.97890090942383,2001,1731,3,E,Europe/Istanbul,airport,OurAirports,,"Siirt Airport (SXZ), Turkey"
Sikasso Airport,Sikasso,Mali,,KSS,GASK,-5.699999809265137,11.333000183105469,1378,9850,0,N,Africa/Bamako,airport,OurAirports,user,"Sikasso Airport (KSS), Mali"
Sikeston Memorial Municipal Airport,Sikeston,United States,,SIK,KSIK,-89.561798095703,36.898899078369,315,9164,-6,A,America/Chicago,airport,OurAirports,user,"Sikeston Memorial Municipa. (SIK), United States"
Silangit Airport,Siborong-Borong,Indonesia,,DTB,WIMN,98.991898,2.25973,4700,9874,7,N,Asia/Jakarta,airport,OurAirports,user,"Siborong-Borong-Silangit Airpo. (DTB), Indonesia"
Silchar Airport,Silchar,India,,IXS,VEKU,92.97869873050001,24.9129009247,352,3055,5.5,N,Asia/Calcutta,airport,OurAirports,,"Silchar Airport (IXS), India"
Silver Creek Airport,Stann Creek,Belize,,SVK,,-88.36925,16.728417,216,9756,-6,N,America/Belize,airport,User,user,"Stann Creek-Silver Creek Airport (SVK), Belize"
Silvio Pettirossi International Airport,Asuncion,Paraguay,,ASU,SGAS,-57.52000045776367,-25.239999771118164,292,2699,-4,S,America/Asuncion,airport,OurAirports,,"Asuncion-Silvio Pettirossi Inte. (ASU), Paraguay"
Simara Airport,Simara,Nepal,,SIF,VNSI,84.9801025390625,27.159500122070312,450,3128,5.75,N,Asia/Katmandu,airport,OurAirports,,"Simara Airport (SIF), Nepal"
Simbai,Simbai,Papua New Guinea,,SIM,,144,-4,5450,7794,10,U,Pacific/Port_Moresby,unknown,User,user,"Simbai (SIM), Papua New Guinea"
Simberi Airport,Simberi Island,Papua New Guinea,,NIS,AYSE,151.997777778,-2.66222222222,10,12945,10,N,,airport,OurAirports,user,"Simberi Island-Simberi. (NIS), Papua New Guinea"
Simferopol International Airport,Simferopol,Ukraine,,SIP,UKFF,33.975101470947266,45.05220031738281,639,2942,3,E,Europe/Simferopol,airport,OurAirports,,"Simferopol International Airport (SIP), Ukraine"
Simikot Airport,Simikot,Nepal,,IMK,VNST,81.81890106201172,29.971099853515625,9246,4185,5.75,N,Asia/Katmandu,airport,OurAirports,user,"Simikot Airport (IMK), Nepal"
Simmons Army Air Field,Fredericksburg,United States,,FBG,KFBG,-78.93669891,35.13180161,244,8412,-5,A,America/New_York,airport,OurAirports,user,"Fredericksburg-Simmons Arm. (FBG), United States"
Simón Bolívar International Airport,Caracas,Venezuela,,CCS,SVMI,-66.991222,10.601194,234,2851,-4,U,America/Caracas,airport,OurAirports,,"Caracas-Simón Bolívar Intern. (CCS), Venezuela"
Simón Bolívar International Airport,Santa Marta,Colombia,,SMR,SKSM,-74.2306,11.1196,22,2748,-5,U,America/Bogota,airport,OurAirports,,"Santa Marta-Simón Bolívar Int. (SMR), Colombia"
Simon Mwansa Kapwepwe International Airport,Ndola,Zambia,,NLA,FLND,28.66489982605,-12.998100280762,4167,910,2,U,Africa/Lusaka,airport,OurAirports,,"Ndola-Simon Mwansa Kapwepwe Inter. (NLA), Zambia"
Sindal Airport,Sindal,Denmark,,CNL,EKSN,10.2294,57.503502,92,5579,1,N,Europe/Copenhagen,airport,OurAirports,user,"Sindal Airport (CNL), Denmark"
Singapore Changi Airport,Singapore,Singapore,,SIN,WSSS,103.994003,1.35019,22,3316,8,N,Asia/Singapore,airport,OurAirports,,"Singapore Changi Airport (SIN), Singapore"
Singita Sabi Sands,Sabi Sands,South Africa,,INY,,31.42,-24.815,1200,8272,2,N,Africa/Johannesburg,unknown,User,user,"Sabi Sands-Singita Sabi San. (INY), South Africa"
Sinop Airport,Sinop,Turkey,,NOP,LTCM,35.066398620605,42.015800476074,20,6783,3,E,Europe/Istanbul,airport,OurAirports,user,"Sinop Airport (NOP), Turkey"
Sintang(Susilo) Airport,Sintang-Borneo Island,Indonesia,,SQG,WIOS,111.4729995727539,0.06361900269985199,98,6227,7,N,Asia/Jakarta,airport,OurAirports,user,"Sintang-Borneo Island-Sintang(. (SQG), Indonesia"
Sion Airport,Sion,Switzerland,,SIR,LSGS,7.326759815220001,46.219600677500004,1585,1667,1,E,Europe/Zurich,airport,OurAirports,,"Sion Airport (SIR), Switzerland"
Sioux Gateway Col. Bud Day Field,Sioux City,United States,,SUX,KSUX,-96.38439941,42.40259933,1098,3753,-6,A,America/Chicago,airport,OurAirports,,"Sioux City-Sioux Gateway C. (SUX), United States"
Sioux Lookout Airport,Sioux Lookout,Canada,,YXL,CYXL,-91.9052963256836,50.11389923095703,1258,169,-6,A,America/Winnipeg,airport,OurAirports,,"Sioux Lookout Airport (YXL), Canada"
Sipalay Airport,Sipalay,Philippines,,SIL,,122.451667,9.7925,50,13594,8,N,,,,user,"Sipalay Airport (SIL), Philippines"
Sir Abubakar Tafawa Balewa International Airport,Bauchi,Nigeria,,BCU,DNBC,9.744,10.482833,1965,13455,1,N,,airport,OurAirports,user,"Bauchi-Sir Abubakar Tafawa Balew. (BCU), Nigeria"
Sir Bani Yas Airport,Sir Bani Yas Island,United Arab Emirates,,XSB,OMBY,52.580278,24.283611,25,8961,4,U,Asia/Dubai,airport,OurAirports,user,"Sir Bani Yas Island. (XSB), United Arab Emirates"
Sir Charles Gaetan Duval Airport,Rodriguez Island,Mauritius,,RRG,FIMR,63.361,-19.7577,95,894,4,N,Indian/Mauritius,airport,OurAirports,,"Rodriguez Island-Sir Charles G. (RRG), Mauritius"
Sir Grantley Adams International Airport,Bridgetown,Barbados,,BGI,TBPB,-59.4925003052,13.0746002197,169,2875,-4,U,America/Barbados,airport,OurAirports,,"Bridgetown-Sir Grantley Adams I. (BGI), Barbados"
Sir Seewoosagur Ramgoolam International Airport,Plaisance,Mauritius,,MRU,FIMP,57.683601,-20.430201,186,893,4,N,Indian/Mauritius,airport,OurAirports,,"Plaisance-Sir Seewoosagur Ramg. (MRU), Mauritius"
Sir Seretse Khama International Airport,Gaberone,Botswana,,GBE,FBSK,25.9182,-24.555201,3299,881,2,U,Africa/Gaborone,airport,OurAirports,,"Gaberone-Sir Seretse Khama Inte. (GBE), Botswana"
Sirjan Airport,Sirjan,Iran,,SYJ,OIKY,55.672698974609375,29.550899505615234,5846,2141,3.5,E,Asia/Tehran,airport,OurAirports,,"Sirjan Airport (SYJ), Iran"
Şırnak Şerafettin Elçi Airport,Cizre,Turkey,,NKT,LTCV,42.0582,37.3647,2038,9820,3,E,Europe/Istanbul,airport,OurAirports,user,"Cizre-Şırnak Şerafettin Elçi. (NKT), Turkey"
Sirri Island Airport,Siri Island,Iran,,SXI,OIBS,54.539398193359375,25.908899307250977,43,2112,3.5,E,Asia/Tehran,airport,OurAirports,,"Siri Island-Sirri Island Airport (SXI), Iran"
Sishen Airport,Sishen,South Africa,,SIS,FASS,22.9993000031,-27.6485996246,3848,857,2,U,Africa/Johannesburg,airport,OurAirports,,"Sishen Airport (SIS), South Africa"
Sisimiut Airport,Sisimiut,Greenland,,JHS,BGSS,-53.7293014526,66.9513015747,33,5447,-3,E,America/Godthab,airport,OurAirports,user,"Sisimiut Airport (JHS), Greenland"
Sitia Airport,Sitia,Greece,,JSH,LGST,26.101299285888672,35.21609878540039,376,1480,2,E,Europe/Athens,airport,OurAirports,,"Sitia Airport (JSH), Greece"
Sitka Rocky Gutierrez Airport,Sitka,United States,,SIT,PASI,-135.36199951171875,57.04710006713867,21,3856,-9,A,America/Anchorage,airport,OurAirports,,"Sitka Rocky Gutierrez Airp. (SIT), United States"
Sittwe Airport,Sittwe,Burma,,AKY,VYSW,92.87259674072266,20.132699966430664,27,3235,6.5,U,Asia/Rangoon,airport,OurAirports,,"Sittwe Airport (AKY), Burma"
Siuna,Siuna,Nicaragua,,SIU,MNSI,-84.77777862548828,13.727222442626953,606,7294,-6,U,America/Managua,airport,OurAirports,user,"Siuna (SIU), Nicaragua"
Sivas Nuri Demirağ Airport,Sivas,Turkey,,VAS,LTAR,36.9035,39.813801,5239,1694,3,E,Europe/Istanbul,airport,OurAirports,,"Sivas Nuri Demirağ Airport (VAS), Turkey"
Siwo Airport,Sangafa,Vanuatu,,EAE,NVSE,168.343002319,-17.0902996063,7,5896,11,U,Pacific/Efate,airport,OurAirports,user,"Sangafa-Siwo Airport (EAE), Vanuatu"
Skagit Regional Airport,Skagit,United States,,MVW,KBVS,-122.42099762,48.4709014893,144,12528,-8,A,,airport,OurAirports,user,"Skagit Regional Airport (MVW), United States"
Skagway Airport,Skagway,United States,,SGY,PAGY,-135.3159942626953,59.46009826660156,44,5961,-9,A,America/Anchorage,airport,OurAirports,user,"Skagway Airport (SGY), United States"
Skardu Airport,Skardu,Pakistan,,KDU,OPSD,75.53600311279297,35.33549880981445,7316,5949,5,N,Asia/Karachi,airport,OurAirports,user,"Skardu Airport (KDU), Pakistan"
Skellefteå Airport,Skelleftea,Sweden,,SFT,ESNS,21.076900482177734,64.62480163574219,157,726,1,E,Europe/Stockholm,airport,OurAirports,,"Skelleftea-Skellefteå Airport (SFT), Sweden"
